adult,gender,id,known_for_department,name,original_name,popularity,profile_path,cast_id,character,credit_id,order
False,2,9236,Acting,Giorgio Cantarini,Giorgio Cantarini,7.631,/hzb7CRUnOitz31kQbgUqJpIPcLO.jpg,9,Giosué Orefice,52fe4262c3a36847f801a129,2
False,2,9237,Acting,Giustino Durano,Giustino Durano,4.063,/o302wA8DHLHDLhTXOF5wEi3C99G.jpg,10,Eliseo Orefice,52fe4262c3a36847f801a12d,3
False,2,9239,Acting,Sergio Bini Bustric,Sergio Bini Bustric,2.172,/crnlLn1SxP2LqbsXNr8CQrvaiNc.jpg,12,Ferruccio,52fe4262c3a36847f801a135,4
False,1,9240,Acting,Lidia Alfonsi,Lidia Alfonsi,3.122,/iR5CcEPuHaEeWSxVCHuf48IEw9C.jpg,13,Signora Guicciardini,52fe4262c3a36847f801a139,5
False,1,9242,Acting,Giuliana Lojodice,Giuliana Lojodice,1.96,/cACsY8JyWaR3WeX7w1D09YssXbq.jpg,17,Direttrice,52fe4262c3a36847f801a149,6
False,2,72413,Writing,Tsutomu Tatsumi,Tsutomu Tatsumi,1.703,/pmOjSeSAnkdFB9T5ns0gNMf3F0C.jpg,1,Seita (voice),52fe44e89251416c750452b1,0
True,1,72414,Acting,Ayano Shiraishi,Ayano Shiraishi,3.335,/yq981A4jzvSx5z1xfMoDadcDOhn.jpg,2,Setsuko (voice),52fe44e89251416c750452b5,1
False,1,72415,Acting,Yoshiko Shinohara,Yoshiko Shinohara,0.6,,3,Mother (voice),52fe44e89251416c750452b9,2
False,1,72416,Acting,Akemi Yamaguchi,Akemi Yamaguchi,1.113,,68,Auntie (voice),638eed2e5800c4008bb4cd1a,3
False,0,3773478,Acting,Kozo Hashida,Kozo Hashida,0.6,,34,Obayashi Chairman (voice),6367fc48a5046e008124f540,4
False,0,3773484,Acting,Masayo Sakai,Masayo Sakai,0.6,,35,Woman who takes care of Setsuko (voice),6367fc7f1e9225007dd5a06c,5
False,0,3773488,Acting,Masayo Sakai,Masayo Sakai,0.6,,36,Cousin (voice),6367fc9debb99d0090898290,6
False,2,4512,Acting,James Woods,James Woods,19.714,/tLH7mpH4KqkWL5VgjueTbewGsfK.jpg,4,Maximilian 'Max' Bercovicz,52fe4236c3a36847f800c74d,1
False,1,4513,Acting,Elizabeth McGovern,Elizabeth McGovern,13.955,/ihYdCKyr3JPz74tPuvkn1WSNh9b.jpg,5,Deborah Gelly,52fe4236c3a36847f800c751,2
False,2,4521,Acting,Burt Young,Burt Young,16.944,/po3D7HKkMhoNkBMcIKpxjWzjoF.jpg,12,Joe,52fe4236c3a36847f800c76d,4
False,1,4514,Acting,Tuesday Weld,Tuesday Weld,9.98,/tGnitvqumkoHxYoh0a6HtRdQ5HY.jpg,6,Carol,52fe4236c3a36847f800c755,5
False,2,4515,Acting,Treat Williams,Treat Williams,13.464,/jbRMOU2K7ePg7Zs59nfgEYLeD1e.jpg,7,James Conway O'Donnell,52fe4236c3a36847f800c759,6
False,2,7301,Acting,Anthony Perkins,Anthony Perkins,11.517,/7FipKwmg2woHNvt5ATeXLBirHXs.jpg,4,Norman Bates,52fe424fc3a36847f8014213,0
False,1,7303,Acting,Vera Miles,Vera Miles,14.368,/ke0e0i8RkzGfTixKk6nuh6HuQkz.jpg,6,Lila Crane,52fe424fc3a36847f801421b,1
False,2,7304,Acting,John Gavin,John Gavin,10.083,/n8vlG1PRtNzv6vlwjTNK7UnoKr0.jpg,7,Sam Loomis,52fe424fc3a36847f801421f,2
False,2,53010,Acting,John McIntire,John McIntire,10.523,/knjm7tflaLTysmynYUnvJgv5wIq.jpg,21,Sheriff Al Chambers,52fe424fc3a36847f8014269,4
False,1,7302,Acting,Janet Leigh,Janet Leigh,12.576,/2dv9IqJEx31RSoH7xAHlJZXF5uB.jpg,5,Marion Crane,52fe424fc3a36847f8014217,5
False,2,14063,Acting,Simon Oakland,Simon Oakland,7.147,/nA6CmjgGE6HKT2SGoQM87h5fu24.jpg,22,Dr. Fred Richman,52fe424fc3a36847f801426d,6
False,2,2345991,Acting,James Andrew Fraser,James Andrew Fraser,1.4,,3,Paul Norris,5f25dec27d41aa0035679e49,2
False,1,109024,Acting,Purva Bedi,Purva Bedi,2.83,/oppODJvFwISpFnOfhSc2sB2b4Zq.jpg,6,Professor Tara Chakravartty,5f25df10dbbb420033e0416b,5
False,1,206423,Acting,Sahar Bibiyan,Sahar Bibiyan,2.048,/7SlWvJbXlnwbMeJSWMdzmI8wRAC.jpg,7,Soraya,5f25df26d94035003757ec12,6
False,2,819,Acting,Edward Norton,Edward Norton,27.274,/8nytsqL59SFJTVYVrN72k6qkGgJ.jpg,4,The Narrator,52fe4250c3a36847f80149f3,0
False,2,287,Acting,Brad Pitt,Brad Pitt,33.028,/gCGT6HYAuLt7YJgMf6ZBCoTqMPj.jpg,5,Tyler Durden,52fe4250c3a36847f80149f7,1
False,1,1283,Acting,Helena Bonham Carter,Helena Bonham Carter,21.516,/DDeITcCpnBd0CkAIRPhggy9bt5.jpg,285,Marla Singer,631f0de8bd32090082733691,2
False,2,7470,Acting,Meat Loaf,Meat Loaf,6.715,/7gKLR1u46OB8WJ6m06LemNBCMx6.jpg,7,"Robert ""Bob"" Paulson",52fe4250c3a36847f80149ff,3
False,2,7499,Acting,Jared Leto,Jared Leto,19.865,/aNUvy7cpa78NRjCvHi5vYuNJRtj.jpg,286,Angel Face,631f0e29ce9e91007f757d86,4
False,2,7471,Acting,Zach Grenier,Zach Grenier,5.662,/fSyQKZO39sUsqY283GXiScOg3Hi.jpg,31,Richard Chesler,52fe4250c3a36847f8014a55,5
False,2,7497,Acting,Holt McCallany,Holt McCallany,14.591,/a5ax2ICLrV6l0T74OSFvzssCQyQ.jpg,32,The Mechanic,52fe4250c3a36847f8014a59,6
False,1,1508206,Acting,Nora Velázquez,Nora Velázquez,3.175,/iHnjw3XkxoHTjZht0n5gu1qUiSV.jpg,1,Matilde,5e2e68c3326c1900141b3a9d,0
False,2,1379379,Acting,Benny Emmanuel,Benny Emmanuel,4.864,/o27QoIpUBWcB3BosFdZnx9Nd9dy.jpg,2,Miguel,5e2e68cd326c1900141b3aa8,1
False,1,224508,Acting,Luisa Huertas,Luisa Huertas,1.42,/ptOQB51h66ZjmhEKL4GaSTtqNp7.jpg,3,Eugenia,5e2e68d61685da0013e9445d,2
False,2,941366,Directing,Salvador Garcini,Salvador Garcini,0.6,/Rc6tcF11oAcglEpl4AOxK9e9lU.jpg,7,Porfirio,614a839e9a9f9a00851ed94c,3
False,2,1549908,Acting,Andrés Delgado,Andrés Delgado,1.094,/oHFdOmGSqy4yJ9OXnuxXOyG7auC.jpg,8,Lalo,614a83a9609750005f8e3337,4
False,1,1304427,Acting,Gabriela Cartol,Gabriela Cartol,4.438,/izorcJVkpdPIukzP2FNMNkQWAhD.jpg,9,Laura,614a83b34a4bfc008b216988,5
False,2,1309461,Acting,Juan Carlos Medellin,Juan Carlos Medellin,1.4,/c4L9Pw93DQ88AllQG6oaKHc8Jkq.jpg,10,Manuel Chang,614a83c2d2c0c100919306fa,6
False,2,233590,Acting,Yoshitsugu Matsuoka,Yoshitsugu Matsuoka,13.687,/ugDwdWEXnmv43jcbnfAi4XwiQ8C.jpg,1,Futaro Uesugi (voice),607c27439f37b00057a849fc,0
False,1,119143,Acting,Kana Hanazawa,Kana Hanazawa,15.113,/5bK9ttcRydQBWmyZp7gXDmJYOPF.jpg,2,Ichika Nakano (voice),607c2767f263ba002a391736,1
False,1,1072776,Acting,Ayana Taketatsu,Ayana Taketatsu,11.467,/8vGKUIJrpbdURA7XSyGnkbi1Qqg.jpg,3,Nino Nakano (voice),607c278e2b8a43003fc60cf3,2
False,1,1530921,Acting,Miku Ito,Miku Ito,9.906,/kP7JBvveQO9ucYpmOvUNcW5RLAp.jpg,4,Miku Nakano (voice),607c27b4713ed40058d80bb1,3
False,1,992869,Acting,Ayane Sakura,Ayane Sakura,8.612,/yPbTmntASE9psPIMhNGU5oo6vIH.jpg,5,Yotsuba Nakano (voice),607c27d366f2d2006d32a6a0,4
False,1,1325949,Acting,Inori Minase,Inori Minase,12.832,/sSXB0DOmfLy1BGsTN7q98Q9yzAf.jpg,6,Itsuki Nakano (voice),607c27f4713ed40058d80bf8,5
False,1,1255699,Acting,Natsumi Takamori,Natsumi Takamori,5.887,/7H3JLslSkMYR60cxZ27atHanl1j.jpg,7,Raiha Uesugi (voice),607c281a9408ec002a5189be,6
False,2,8595,Acting,Alexandre Rodrigues,Alexandre Rodrigues,4.969,/sN0o245HMVYTnEWPBYt3qdiQupq.jpg,34,Buscapé,52fe425ac3a36847f8017b45,0
False,2,8596,Acting,Leandro Firmino,Leandro Firmino,2.579,/xIn29cQ1Xc6c0SvksbeXTpfRr1W.jpg,35,Zé Pequeno,52fe425ac3a36847f8017b49,1
False,2,8597,Acting,Phellipe Haagensen,Phellipe Haagensen,4.652,/3dxy4unadLTAb6aUQUyX2r3AkE.jpg,36,Bené,52fe425ac3a36847f8017b4d,2
False,2,8598,Acting,Douglas Silva,Douglas Silva,3.657,/k64xYE3Y8ocdjSufwTx3AGvTkiU.jpg,37,Dadinho,52fe425ac3a36847f8017b51,3
False,2,8599,Acting,Jonathan Haagensen,Jonathan Haagensen,4.967,/cha3GxI1MfbCjc973iUNKUvopQF.jpg,38,Cabeleira,52fe425ac3a36847f8017b55,4
False,2,8600,Acting,Matheus Nachtergaele,Matheus Nachtergaele,5.099,/c8w75b4TlLdXEnnpAgd4R22NDGY.jpg,39,Sandro Cenoura,52fe425ac3a36847f8017b59,5
False,2,5659,Acting,Seu Jorge,Seu Jorge,3.265,/p8VUk0ZSzfAF9uWjWg2jEVpPtTy.jpg,40,Mané Galinha,52fe425ac3a36847f8017b5d,6
False,2,514,Acting,Jack Nicholson,Jack Nicholson,18.48,/6h12pZsgj3WWjMtykUgfLkLEBWz.jpg,15,Randle Patrick McMurphy,52fe424cc3a36847f80134fd,0
False,1,7071,Acting,Louise Fletcher,Louise Fletcher,11.019,/hN15em5LqXqDe1QgDa6lXK9fx3z.jpg,16,Nurse Mildred Ratched,52fe424cc3a36847f8013501,1
False,2,518,Acting,Danny DeVito,Danny DeVito,33.916,/gNHF2SNXFFCRqwIQ2Xv6r6aV6UD.jpg,17,Martini,52fe424cc3a36847f8013505,2
False,2,7072,Acting,William Redfield,William Redfield,2.9,/6w7BRi6bTRZq263Bxkfogy4ekLB.jpg,18,Dale Harding,52fe424cc3a36847f8013509,3
False,2,7077,Acting,Scatman Crothers,Scatman Crothers,12.208,/ughfThqQuuoPLSsC9HfkxwX370w.jpg,19,Orderly Turkle,52fe424cc3a36847f801350d,4
False,2,1370,Acting,Brad Dourif,Brad Dourif,20.346,/z2LYR7Ickql7g5hnWJSIAWMPD4o.jpg,20,Billy Bibbit,52fe424cc3a36847f8013511,5
False,2,1062,Acting,Christopher Lloyd,Christopher Lloyd,36.969,/dlZHFESE1h0zkEzWAEbqUq573X7.jpg,21,Max Taber,52fe424cc3a36847f8013515,6
False,2,1844204,Acting,Rhett Wellington,Rhett Wellington,3.493,/3WWleE8I95hzi3VxH6TunlfyT7j.jpg,11,Simon Talbot,60c3f572a76ac5006d9d0839,2
False,2,139749,Acting,Pat Asanti,Pat Asanti,2.159,/5K00dIzaB8RDsdIyV9KnSHtxVfa.jpg,7,Antonio,5fe93e95c9054f003c3b5676,6
False,1,1907244,Acting,Shan Xin,Shan Xin,5.62,/fm3Hpzr4Fb8g43Oo8TvDfv7O3O1.jpg,8,Luo Xiaohei / Nezha (voice),5d7e1f0c12197e0011492908,0
False,2,2156556,Acting,Liu Mingyue,Liu Mingyue,0.987,/39ic9AACsEi5LZ0M3ZN1NWiiwL1.jpg,32,Wuxian (voice),629ac23a09ed8f4aa4a3d845,1
False,2,2207399,Acting,Xianghai Hao,Xianghai Hao,4.847,/mDGtY44WlZbk8pMmuzPToIommx4.jpg,10,Fengxi (voice),5d7e1f4f12197e000f4929e2,2
False,2,2196313,Acting,Ding Dang,Ding Dang,0.84,,46,Luozhu (voice),62de0f5458361b0054694207,3
False,2,2339317,Acting,Yuntu Cao,Yuntu Cao,1.288,,47,Xuhuai (voice),62de0ffb27d9cc0060bae9e7,4
False,2,1853547,Acting,Sheng Feng,Sheng Feng,1.621,/1IB7v7KhJWfTTylZHhFXHw5SVFR.jpg,48,Tianhu (voice),62de10854ccc500068b161f4,5
False,0,2207400,Acting,Yang Ning,Yang Ning,1.006,/8km0tWsz1qVMsMrc2ZAs7z0LxZl.jpg,50,Ruoshui (voice),62de13e358361b004ca57fb4,6
False,2,70131,Acting,Tatsuya Nakadai,Tatsuya Nakadai,5.935,/4LygOe0vFQplLIft5IUWI5OewPX.jpg,1,Hanshiro Tsugumo,52fe45fd9251416c750695d5,0
False,2,76977,Acting,Akira Ishihama,Akira Ishihama,3.66,/sQC3XSIR0LeYPz11VJt8nJoeRKY.jpg,4,Motome Chijiiwa,52fe45fd9251416c750695e1,1
False,1,76976,Acting,Shima Iwashita,Shima Iwashita,4.581,/1dMsifeO8GoAbA3ycEGYni3w0E1.jpg,3,Miho Tsugumo,52fe45fd9251416c750695dd,2
False,2,10071,Acting,Tetsurō Tamba,Tetsurō Tamba,3.062,/ihugQ2afio03fcKSGXdkcQKTVmt.jpg,36,Hikokuro Omodaka,594776a49251413fb103ba42,3
False,2,125721,Acting,Masao Mishima,Masao Mishima,3.577,/bfPdwV4TCWJ7jjf16MFNsOndHWB.jpg,9,Tango Inaba,55d96f1f92514143e40041ef,4
False,2,118993,Acting,Ichirô Nakatani,Ichirô Nakatani,2.01,/yGWAZguLnWvXW9xcAIE7Eo6VGfU.jpg,10,Hayato Yazaki,55d96f2ac3a36831fc003f8a,5
False,2,33730,Acting,Kei Satō,Kei Satō,2.377,/xVTrBHHVWrGBQ3ubhTa8z8upb1R.jpg,11,Masakazu,55d96f3792514143de0043e5,6
False,2,587506,Acting,Shameik Moore,Shameik Moore,7.542,/uJNaSTsfBOvtFWsPP23zNthknsB.jpg,16,Miles Morales / Spider-Man (voice),59125a1dc3a36864d404c94c,0
False,2,543505,Acting,Jake Johnson,Jake Johnson,16.988,/3gASdJlbZYxTDYMaX6ALo4BDEjN.jpg,28,Peter B. Parker / Spider-Man (voice),5ae66a5b9251410cec003d8b,1
False,1,130640,Acting,Hailee Steinfeld,Hailee Steinfeld,38.22,/q4UpZMEuvNCN5lL5L6xa3ICpheJ.jpg,29,Gwen Stacy / Spider-Woman (voice),5b1817d592514170c2001972,2
False,2,932967,Acting,Mahershala Ali,Mahershala Ali,13.283,/9ZmSejm5lnUVY5IJ1iNx2QEjnHb.jpg,18,Uncle Aaron / Prowler (voice),5a2bda7d925141032913ed45,3
False,2,226366,Acting,Brian Tyree Henry,Brian Tyree Henry,11.253,/1UgDnFt3OteCJQPiUelWzIR5bvT.jpg,19,Jefferson Davis (voice),5a2bdab1c3a3680b961381f9,4
False,1,10437,Acting,Lily Tomlin,Lily Tomlin,13.775,/xT7TdwITzwurB6s5wZyfjzvaIJe.jpg,30,Aunt May (voice),5b1818100e0a2611ae001a28,5
False,1,141610,Acting,Luna Lauren Velez,Luna Lauren Velez,9.229,/98BvmTJCZHx0jPv0oNcv04Jkmfb.jpg,31,Rio Morales (voice),5b1818380e0a2611b10019d0,6
False,1,533325,Acting,Chieko Baisho,Chieko Baisho,6.558,/h4RXDxmSOhjlJsb1BY20RXZ9bSR.jpg,220,Sophie (voice),5dfef0f665686e001893f35f,0
False,2,12670,Acting,Takuya Kimura,Takuya Kimura,12.86,/sswCg8kvFsgSaVJwcIKKe4K7jOe.jpg,221,Howl (voice),5dfef1079824c80015e114c7,1
False,2,20338,Acting,Akihiro Miwa,Akihiro Miwa,5.113,/pCfBeLJigKnUWOAy7hsdBR7K0UV.jpg,222,Witch of the Waste (voice),5dfef125d1a8930012887548,2
False,2,19592,Acting,Tatsuya Gashûin,Tatsuya Gashûin,4.747,/fLqIdkShknsJmZy4EfBWuWyHN4C.jpg,223,Calcifer (voice),5dfef134d1a8930019893ef0,3
False,2,40449,Acting,Mitsunori Isaki,Mitsunori Isaki,1.581,/qg7TOjxWW2UMvUJglQ7fyLlE3gI.jpg,249,Kosho (voice),642548ad8de0ae01134e3469,5
False,2,40450,Acting,Yo Oizumi,Yo Oizumi,6.657,/qw5KLuww2AEAk6JEssEkJY3wBn1.jpg,228,Prince Justin / Turnip Head (voice),5dfef1f59824c80017e154b3,6
False,2,10297,Acting,Matthew McConaughey,Matthew McConaughey,63.084,/sY2mwpafcwqyYS1sOySu1MENDse.jpg,9,"Joseph ""Coop"" Cooper",52fe4bbf9251416c910e47cb,0
False,1,1813,Acting,Anne Hathaway,Anne Hathaway,49.603,/tLelKoPNiyJCSEtQTz1FGv4TLGc.jpg,169,Dr. Amelia Brand,57fe146fc3a368504a00261e,1
False,1,83002,Acting,Jessica Chastain,Jessica Chastain,23.809,/lodMzLKSdrPcBry6TdoDsMN3Vge.jpg,17,"Murphy ""Murph"" Cooper",52fe4bbf9251416c910e47f1,2
False,2,58549,Acting,Bill Irwin,Bill Irwin,8.44,/bAV5qsljgiHQkn3QluB5clVYC13.jpg,26,TARS (voice),52fe4bbf9251416c910e4819,3
False,1,9560,Acting,Ellen Burstyn,Ellen Burstyn,19.055,/57gu12UWYWtphrzlccJQfw8lORm.jpg,22,Old Murph,52fe4bbf9251416c910e4809,4
False,1,851784,Acting,Mackenzie Foy,Mackenzie Foy,13.477,/6n8yZKJ3YHkm4Ds3zNjJpankHUk.jpg,24,Young Murph,52fe4bbf9251416c910e4811,6
False,1,221773,Acting,Saori Hayami,Saori Hayami,12.218,/idFQBETcsRV7Uy7InV2x9e2iFWq.jpg,4,Shouko Nishimiya (voice),574870d6c3a3686bba002ba8,1
False,2,1065297,Acting,Kensho Ono,Kensho Ono,7.657,/wUYJ3HIeygHfh4rAqupE4RPoG3W.jpg,20,Tomohiro Nagatsuka (voice),592153a19251414a7b055fe2,3
False,1,1258549,Acting,Yuki Kaneko,Yuki Kaneko,1.4,/pqbqe4CxC6t94ptUW2tJfK5j2J2.jpg,7,Naoka Ueno (voice),578000e39251415dbe0015b0,4
False,1,1224288,Acting,Yui Ishikawa,Yui Ishikawa,9.336,/zptGIN1iklKJL1xrfHKOpxR2qJ9.jpg,8,Miyoko Sahara (voice),578000f49251415db500160a,5
False,1,1164931,Acting,Megumi Han,Megumi Han,5.748,/52XQZeQRl8GkNZtqUHl17zWuZpD.jpg,9,Miki Kawai (voice),57800104c3a3682e1a001705,6
False,2,655,Acting,John Rhys-Davies,John Rhys-Davies,17.979,/dvT1NPY8CXIVQh0O1h6rpfYOgKz.jpg,33,Gimli,52fe421ac3a36847f80044a3,6
False,2,87341,Acting,Selton Mello,Selton Mello,3.458,/sd9pWha3ThWyX5DPsVnZVPKSJ9W.jpg,18,Chicó,52fe4580c3a36847f80cb151,1
False,2,123757,Acting,Rogério Cardoso,Rogério Cardoso,1.382,/ertp7Yo3BhAA9FXaXJo4LDK9Out.jpg,3,Father João,52fe4580c3a36847f80cb113,2
False,1,123758,Acting,Denise Fraga,Denise Fraga,2.228,/oLn1Av1qF0vbip8WKnTb4EQkaZ5.jpg,4,Dora,52fe4580c3a36847f80cb117,3
False,2,102551,Acting,Diogo Vilela,Diogo Vilela,1.31,/jbbO95WA66C4NWJQfQSM3i5CS6c.jpg,5,Eurico,52fe4580c3a36847f80cb11b,4
False,2,90219,Acting,Luís Melo,Luís Melo,0.652,/xxX3MSbxi0RhODIbOZCP6bvtLdc.jpg,6,Devil,52fe4580c3a36847f80cb11f,5
False,1,123759,Acting,Virginia Cavendish,Virginia Cavendish,2.968,/nU5m0yIP7FeQrCg3w057w2Zqsf8.jpg,7,Rosinha,52fe4580c3a36847f80cb123,6
False,2,2,Acting,Mark Hamill,Mark Hamill,23.547,/2ZulC2Ccq1yv3pemusks6Zlfy2s.jpg,7,Luke Skywalker,52fe431ec3a36847f803bb6b,0
False,2,3,Acting,Harrison Ford,Harrison Ford,31.338,/5M7oN3sznp99hWYQ9sX0xheswWX.jpg,8,Han Solo,52fe431ec3a36847f803bb6f,1
False,1,4,Acting,Carrie Fisher,Carrie Fisher,8.792,/utKPqWm9MAcL6NqN0Kd71dWUmXM.jpg,9,Princess Leia,52fe431ec3a36847f803bb73,2
False,2,3799,Acting,Billy Dee Williams,Billy Dee Williams,13.26,/dCiHLiCapPuRwKkM1ytVZ7PwYQY.jpg,11,Lando Calrissian,52fe431ec3a36847f803bb7b,3
False,2,6,Acting,Anthony Daniels,Anthony Daniels,4.928,/7kR4kwXtvXtvrsxWeX3QLX5NS5V.jpg,12,C-3PO,52fe431ec3a36847f803bb7f,4
False,2,24342,Acting,David Prowse,David Prowse,5.69,/xTocYiKHlRYN8tfh8vyQFsRXC0K.jpg,10,Darth Vader,52fe431ec3a36847f803bb77,5
False,2,24343,Acting,Peter Mayhew,Peter Mayhew,3.838,/bWv4RHLhjH6Ujrfhzm6ZC8ms3f2.jpg,13,Chewbacca,52fe431ec3a36847f803bb83,6
False,1,1315197,Acting,Izumi Sawada,Izumi Sawada,1.382,/A59nyfer38Q2J84Fy1lUbqgIFN1.jpg,1008,Hotaru's Mother (voice),5360da92c3a36860b5000cde,0
False,0,1248372,Acting,Hayato Taya,Hayato Taya,1.592,,1030,Ryouta (voice),5919e656c3a368423c05d199,1
False,2,1254052,Acting,Koki Uchiyama,Koki Uchiyama,8.566,/sllSm3iZZWVLTBrDZQRtWrZUfEj.jpg,1016,Gin (voice),55729c2192514113ec000e1b,3
False,2,65438,Acting,Shinpachi Tsuji,Shinpachi Tsuji,6.419,/af5ILJbixauO84bsuLOr8XSU9yd.jpg,1031,Hotaru's Grandfather (voice),5919e80b92514105da053058,4
False,2,1315198,Acting,Kanehira Yamamoto,Kanehira Yamamoto,3.801,/8cDkO8oCkqsPliIqwFdnmJqHzDT.jpg,1009,Shadow (voice),5360da9ac3a36860e5000d83,5
False,2,1083327,Acting,Masanori Machida,Masanori Machida,1.764,/rPD0zMtH8YGpCbzi0BYjlRBGevN.jpg,1032,Tree Hand (voice),5919f2ccc3a368423c05db7f,6
False,2,3490,Acting,Adrien Brody,Adrien Brody,26.298,/1dBItgLFBNGEXnI48VvnnN2vFaX.jpg,8,Władysław 'Władek' Szpilman,52fe4241c3a36847f80101af,0
False,2,3491,Acting,Thomas Kretschmann,Thomas Kretschmann,18.871,/7M0P39a3CVA22dJyv5YQEkTThU7.jpg,9,Captain Wilm Hosenfeld,52fe4241c3a36847f80101b3,1
False,2,6637,Acting,Frank Finlay,Frank Finlay,5.202,/fz3sIozTo0L1eCKlwHdoe92dcXk.jpg,10,Father,52fe4241c3a36847f80101b7,2
False,1,6638,Acting,Maureen Lipman,Maureen Lipman,2.331,/kx26NOAw9GnsHjJIJ4l40YHblJ.jpg,11,Mother,52fe4241c3a36847f80101bb,3
False,1,6639,Acting,Emilia Fox,Emilia Fox,9.4,/lZpNRsHAOW8m0f7bRfgUDmRRjo.jpg,12,Dorota,52fe4241c3a36847f80101bf,4
False,2,6640,Acting,Ed Stoppard,Ed Stoppard,3.901,/kulqaGMqFhFpnj7QvQxCOHTzrc1.jpg,13,Henryk Szpilman,52fe4241c3a36847f80101c3,5
False,1,6641,Acting,Julia Rayner,Julia Rayner,1.62,/rLDjZ79E5tHILTpzKitMaC3r1sI.jpg,14,Regina Szpilman,52fe4241c3a36847f80101c7,6
False,2,1544084,Acting,Kim Nam-joon,Kim Nam-joon,6.038,/cJmaUOIuibsC0DPnUMStN4rfAwr.jpg,0,Himself,5bc082c292514179c4014b13,0
False,2,1544088,Acting,Kim Seok-jin,Kim Seok-jin,10.386,/cothCnRmZXC63olRZ816lZoGMDc.jpg,1,Himself,5bc082d7c3a3682d60016cff,1
False,2,1544086,Acting,Min Yoon-gi,Min Yoon-gi,1.892,/83xf9EkLK3k7CJSaXe3iVgBC6S3.jpg,2,Himself,5bc082e10e0a266e5d0161ea,2
False,2,1544090,Acting,Jung Ho-seok,Jung Ho-seok,2.503,/2xZu36Z6JFT95AIzazyRHW51dC1.jpg,3,Himself,5bc082ed92514179bc01399f,3
False,2,1544092,Acting,Park Ji-min,Park Ji-min,5.124,/ydSiyzoGcjvNLXwXm6dhIFxAewN.jpg,4,Himself,5bc082fa0e0a266e5b01510d,4
False,2,1544093,Acting,Kim Tae-hyung,Kim Tae-hyung,29.898,/jPCklfz8cAXfvRptmeNeYBa9Myf.jpg,5,Himself,5bc08307c3a3682d5b0160e5,5
False,2,1544095,Acting,Jeon Jung-kook,Jeon Jung-kook,2.869,/2O7wrPFZtdfNJ5w6LGlIri3Xd0.jpg,6,Himself,5bc0831292514179ba01570a,6
False,2,996701,Acting,Miles Teller,Miles Teller,19.691,/nh6WOJVFIbVd0eg52B6tqweB6QZ.jpg,5,Andrew Neiman,52fe4ef7c3a36847f82b3fc3,0
False,2,18999,Acting,J.K. Simmons,J.K. Simmons,62.366,/jPoNW5fugs5h8AbcE7H5OBm04Tm.jpg,6,Terence Fletcher,52fe4ef7c3a36847f82b3fc7,1
False,2,781,Acting,Paul Reiser,Paul Reiser,12.153,/v3e5TClep4ugMdU4qSRiKbvLr3B.jpg,15,Jim Neiman,5466cd46eaeb817274000acb,2
False,1,129104,Acting,Melissa Benoist,Melissa Benoist,19.456,/1F0fCPNhb5W0WyFe8Tszfbx1DEp.jpg,11,Nicole,52fe4ef7c3a36847f82b3fe3,3
False,2,970216,Acting,Austin Stowell,Austin Stowell,12.599,/At09XQpVXnChgedNsxu4ceR5W9i.jpg,12,Ryan Connolly,52fe4ef7c3a36847f82b3fe7,4
False,2,15824,Acting,Chris Mulkey,Chris Mulkey,4.215,/kpJid21QcIBGvwP0Bddvw0p8wEl.jpg,23,Uncle Frank,5525415fc3a3687df80016c4,5
False,2,1451540,Acting,Nate Lang,Nate Lang,1.504,/6TC0gKxJIttIhXLnCttANV9gd1G.jpg,22,Carl Tanner,5525414d925141720c001b56,6
False,1,77927,Acting,Megumi Ogata,Megumi Ogata,7.852,/eNdfMUyZgG5P4TNIZpbTAu8gBs9.jpg,8,Shinji Ikari (voice),52fe47809251416c7509bbc5,0
False,1,40325,Acting,Megumi Hayashibara,Megumi Hayashibara,10.459,/wqwCa9PNUBXPuN9MpSnYq2dz740.jpg,9,Rei Ayanami / Yui Ikari (voice),52fe47809251416c7509bbc9,1
False,1,77931,Acting,Kotono Mitsuishi,Kotono Mitsuishi,2.958,/u20izfS5a3AwnWb3u07QXaY48hv.jpg,10,Misato Katsuragi (voice),52fe47809251416c7509bbcd,2
False,1,83768,Acting,Yuko Miyamura,Yuko Miyamura,4.057,/dVfbS1oiGuzXk5IZLNSsfoLNjUR.jpg,11,Asuka Langley Soryu (voice),52fe47809251416c7509bbd1,3
False,2,77934,Acting,Fumihiko Tachiki,Fumihiko Tachiki,2.892,/khEt9uae6dLIrvtkAKkFR1IJPJ5.jpg,15,Gendo Ikari (voice),534002ec0e0a26361f0016bb,4
False,1,126484,Acting,Miki Nagasawa,Miki Nagasawa,2.58,/1vVjtyFj32wY5FbwvYw5srujaVT.jpg,21,Maya Ibuki (voice),534003230e0a26362c0016c2,5
False,2,84508,Acting,Takehito Koyasu,Takehito Koyasu,11.562,/8uBkNDKPNmp9JWgMUI02NVyfhi1.jpg,19,Shigeru Aoba (voice),534003110e0a262b920014b5,6
False,1,12052,Acting,Gwyneth Paltrow,Gwyneth Paltrow,14.424,/slPWN0VvYJtNOEuxlFSsXSNQMaF.jpg,19,Tracy Mills,52fe4279c3a36847f8021793,2
False,2,8655,Acting,R. Lee Ermey,R. Lee Ermey,11.872,/aXFJlEGHlQT7bwxkKwq6Sx7PeEp.jpg,20,Police Captain,52fe4279c3a36847f8021797,3
