id,title,cast
31439,To Live,"[76913, 643, 146044, 15170, 1417404, 548608, 17382]"
13223,Gran Torino,"[190, 74308, 74309, 74312, 10138, 16502, 74303]"
776503,CODA,"[1331023, 19797, 1571661, 239574, 1539216, 1514387, 1369336]"
58007,Poverty and Nobility,"[132190, 16757, 241712, 550284, 227314, 560297, 120026]"
482321,Ron's Gone Wrong,"[58225, 1774679, 27105, 39187, 1029934, 1091324, 2309874]"
25376,The Secret in Their Eyes,"[69310, 93647, 93648, 93649, 93650, 968350, 968351]"
15244,A Man Escaped,"[26183, 96794, 96795, 39438, 96796, 223218, 223219]"
3090,The Treasure of the Sierra Madre,"[4110, 19020, 14517, 30303, 14451, 30304, 30305]"
7508,Taare Zameen Par,"[52764, 52763, 52766, 52768, 52771, 52770, 897996]"
426618,Where Hands Touch,"[561869, 146750, 37260, 2040, 1599393, 13362, 43034]"
560066,Scooby-Doo! and the Curse of the 13th Ghost,"[15831, 15761, 26457, 132354, 34521, 1703156, 19508]"
28422,Love Exposure,"[100764, 100765, 100766, 20707, 46624, 1405564, 76951]"
18438,Castaway on the Moon,"[83682, 108535, 1253449, 2125944, 463583, 1410299, 1096458]"
45752,Scooby-Doo! Camp Scare,"[15831, 86314, 26457, 15761, 23680, 2, 31549]"
213,North by Northwest,"[2638, 2639, 2091, 2640, 2642, 2643, 2644]"
530915,1917,"[146750, 1332971, 2983, 125660, 512991, 2385743, 5472]"
12104,Pink Floyd: The Wall,"[47991, 71247, 71248, 71249, 980082, 382, 980076]"
237791,The Way He Looks,"[566882, 566884, 566883, 1683550, 1054884, 553532, 592506]"
962232,Beyond the Universe,"[1563169, 3505217, 55012, 1267733, 10061, 1252069, 1904585]"
20453,3 Idiots,"[52763, 85519, 53674, 37233, 35779, 169201, 2468203]"
43949,Flipped,"[62564, 236851, 28412, 11085, 4251, 14698, 18992]"
11658,Tae Guk Gi: The Brotherhood of War,"[16962, 70336, 70337, 70338, 1405970, 1254059, 1432841]"
550205,Wish Dragon,"[447244, 68842, 206444, 1583307, 1468779, 54247, 10884]"
2517,Nobody Knows,"[25648, 25649, 25650, 25651, 25652, 25653, 33517]"
14696,Ugetsu,"[7451, 108021, 24551, 7452, 97203, 1049221, 134387]"
10238,Cries and Whispers,"[7569, 8742, 67521, 11916, 38127, 6664, 4456]"
770,Gone with the Wind,"[10538, 11492, 8725, 11493, 11498, 3383, 7642]"
715931,Emancipation,"[2888, 11107, 1821134, 1336329, 1353302, 62385, 1058027]"
29264,The Exterminating Angel,"[37505, 139573, 176011, 105130, 975213, 31599, 39008]"
947,Lawrence of Arabia,"[11390, 12248, 5401, 10018, 5004, 12515, 14371]"
1059,The Hidden Fortress,"[7450, 7454, 96552, 69335, 30907, 7453, 106160]"
1578,Raging Bull,"[380, 4517, 14702, 7164, 17651, 17653, 1498313]"
627,Trainspotting,"[3061, 1125, 9012, 18023, 9015, 9013, 3064]"
242828,When Marnie Was There,"[1168935, 1039305, 27776, 4990, 72606, 1167870, 36074]"
20803,Ivan Vasilyevich Changes His Profession,"[86690, 1190374, 86663, 86691, 86695, 1190224, 1190646]"
11712,Sanjuro,"[7450, 70131, 70324, 33764, 131203, 7453, 96552]"
1092,The Third Man,"[7664, 15385, 40, 12726, 14120, 29177, 13376]"
897,Aparajito,"[13763, 13765, 12175, 13762, 13766, 13767, 13768]"
76,Before Sunrise,"[569, 1146, 571, 572, 3738, 146859, 573]"
24,Kill Bill: Vol. 1,"[139, 140, 2535, 589, 141, 147, 2539]"
38360,The Cranes Are Flying,"[233207, 87001, 86851, 1008337, 1149957, 1559516, 119567]"
862,Toy Story,"[31, 12898, 7167, 12899, 12900, 7907, 8873]"
489412,It's Such a Beautiful Day,"[109314, 1988058]"
94047,My Way,"[16962, 63694, 64439, 115904, 126880, 550683, 77183]"
38286,Three Men and a Leg,"[120019, 120020, 120025, 7543, 120026, 224209, 78674]"
654,On the Waterfront,"[3084, 9857, 5248, 522, 9862, 2639, 9865]"
522402,Finch,"[31, 572541, 1457107, 1151637, 1912057, 3308163]"
414419,Kill Bill: The Whole Bloody Affair,"[139, 140, 2535, 147, 589, 141, 2537]"
15383,Army of Shadows,"[15397, 12267, 19162, 12266, 36018, 35003, 44509]"
640,Catch Me If You Can,"[6193, 31, 4690, 8349, 136761, 9273, 9274]"
501929,The Mitchells vs. the Machines,"[1325731, 62862, 52792, 1647289, 934159, 39187, 61110]"
1580,Rope,"[854, 14504, 12497, 17662, 17664, 99461, 17660]"
70,Million Dollar Baby,"[190, 448, 192, 449, 450, 451, 31713]"
761898,Sword Art Online the Movie -Progressive- Aria of a Starless Night,"[233590, 1248340, 1325949, 20664, 216448, 90137, 1116334]"
10515,Castle in the Sky,"[65509, 65510, 65511, 65512, 142455, 617, 551814]"
234,The Cabinet of Dr. Caligari,"[3000, 3001, 590591, 3005, 3007, 1016382, 1090550]"
21334,Children of Heaven,"[87388, 87389, 110696, 2125647, 2125648, 2125649, 1209931]"
458302,"Remi, Nobody's Boy","[1819836, 6012, 19163, 4390, 17499, 20030, 2518430]"
41050,La Notte,"[5676, 14812, 41779, 9894, 225924, 1189550, 1660898]"
775,A Trip to the Moon,"[11523, 11645, 1271225, 11644, 28963, 11647, 28965]"
110,Three Colors: Red,"[1350, 1352, 1356, 1354, 49025, 27983, 73873]"
3777,Throne of Blood,"[7450, 33761, 7453, 30469, 33763, 7454, 1008470]"
315620,Doctor Who: A Christmas Carol,"[136532, 543261, 146457, 5658, 146458, 456008, 1340411]"
28971,Limelight,"[13848, 29545, 3363, 8635, 29304, 2698, 102513]"
438695,Sing 2,"[10297, 368, 1245, 1303037, 21127, 1540615, 208519]"
360814,Dangal,"[52763, 1046204, 1756851, 1238200, 1756890, 1756862, 1756864]"
149,Akira,"[1678, 1679, 1680, 1681, 1683, 1684, 1685]"
405,La Strada,"[5401, 5402, 5403, 5404, 5405, 5406, 5407]"
632322,All My Life,"[1427680, 232499, 1689357, 1160310, 1154271, 41557, 1702762]"
10404,Raise the Red Lantern,"[643, 64989, 64987, 64988, 1183504, 1183505, 1623396]"
160885,Tel chi el telùn,"[120019, 120020, 120025, 7543]"
10728,Faust,"[578532, 2895, 48938, 48062, 49214, 46842, 143354]"
698508,Redeeming Love,"[1371456, 2336109, 58115, 10696, 130253, 19961, 2686442]"
667520,A Whisker Away,"[227611, 1256603, 20664, 1349959, 1249310, 1065297, 221770]"
523781,Words on Bathroom Walls,"[1440574, 27125, 27740, 1271, 1353827, 1285, 5151]"
76203,12 Years a Slave,"[5294, 17288, 1267329, 71580, 17142, 34490, 467633]"
10242,What Ever Happened to Baby Jane?,"[3380, 31550, 24811, 66712, 1046811, 153365, 97257]"
491480,The Boy Who Harnessed the Wind,"[2185240, 5294, 132429, 2185247, 1212803, 1496037, 2256549]"
14160,Up,"[68812, 290, 80676, 10, 18792, 7960, 7907]"
698948,Thirteen Lives,"[110, 72466, 33192, 1364004, 55866, 1809208, 3657642]"
11010,The Postman,"[67792, 24366, 10777, 14149, 538696, 24290, 225301]"
698201,Tokyo Revengers,"[1388624, 1149341, 1161474, 1907750, 1919754, 1502230, 1202404]"
158445,Miracle in Cell No. 7,"[227638, 1156197, 1293642, 96484, 77188, 79574, 63446]"
20722,La Maison en Petits Cubes,[87637]
5925,The Great Escape,"[13565, 16896, 4786, 12250, 4960, 9221, 5563]"
745,The Sixth Sense,"[62, 9640, 3051, 11616, 2680, 11617, 4940]"
920394,My Father's Violin,"[120879, 225186, 145402, 1579131, 1964122, 1184157, 3116283]"
142061,"Batman: The Dark Knight Returns, Part 2","[27811, 42160, 56930, 2136, 136530, 15761, 15831]"
721656,"Happy Halloween, Scooby-Doo!","[15761, 2348570, 26457, 15831, 44810, 1218795, 132354]"
455714,Bad Genius,"[1809206, 1772988, 1809208, 1353678, 1743358, 2115378, 1809216]"
9323,Ghost in the Shell,"[34923, 40451, 625, 20664, 83933, 12199, 1681]"
6977,No Country for Old Men,"[16851, 3810, 2176, 9015, 57755, 39520, 41249]"
152532,Dallas Buyers Club,"[10297, 7499, 9278, 81681, 18324, 21710, 424]"
329,Jurassic Park,"[4783, 4784, 4785, 4786, 4789, 4790, 14592]"
81,Nausicaä of the Valley of the Wind,"[613, 617, 616, 622, 624, 625, 615]"
610150,Dragon Ball Super: Super Hero,"[90496, 85286, 90569, 93801, 93803, 19588, 1468251]"
31411,The Cameraman,"[8635, 122974, 80545, 80546, 80547, 122978, 122979]"
78,Blade Runner,"[3, 585, 586, 587, 588, 589, 590]"
522212,Just Mercy,"[135651, 60073, 134, 1371398, 28847, 1281250, 1462]"
916224,Suzume,"[1564419, 1256882, 110058, 1018944, 1732483, 3661042, 119143]"
613868,Cousins,"[1709759, 2356707, 2356708, 2356709, 2356710, 2356711, 2399890]"
746957,You've Got This,"[175615, 974031, 2820148, 1592300, 1193972, 1317736, 966638]"
570503,Tune in for Love,"[1067849, 1470763, 1292971, 2003804, 1554866, 2166009, 1627313]"
37797,Whisper of the Heart,"[119263, 87662, 555255, 135025, 68470, 65426, 555256]"
20271,Divorce Italian Style,"[5676, 83461, 34027, 14151, 85861, 1052769, 70174]"
197,Braveheart,"[2461, 2462, 1957, 2463, 2464, 2039, 2465]"
829,Chinatown,"[514, 6450, 6593, 12295, 12296, 6587, 3556]"
662,La Jetée,"[9960, 9961, 9962, 9963, 1167681, 1167682, 1167683]"
10386,The Iron Giant,"[12835, 116027, 4491, 18688, 16433, 9599, 4443]"
1646,Freedom Writers,"[448, 349, 11356, 18352, 18353, 21505, 21179]"
33,Unforgiven,"[190, 193, 192, 3710, 194, 3711, 3713]"
150540,Inside Out,"[56322, 169200, 19278, 1371894, 21125, 59258, 125167]"
69335,Estômago: A Gastronomic Story,"[55012, 227544, 558258, 558260, 558261, 149380, 105738]"
85,Raiders of the Lost Ark,"[3, 650, 652, 655, 653, 659, 660]"
552532,Charm City Kings,"[1795607, 1743781, 970219, 1962720, 2446198, 1722640, 2049279]"
8290,Don't Look Now... We're Being Shot At!,"[37131, 11187, 29427, 39008, 19613, 18218, 37992]"
679,Aliens,"[10205, 2712, 2714, 2053, 3981, 10206, 781]"
615453,Ne Zha,"[2367355, 2367356, 2368846, 2368848, 2368849, 1574893, 2368857]"
579792,Cindy La Regia,"[1831842, 1251058, 1869530, 1917466, 70984, 2233385, 2518217]"
527774,Raya and the Last Dragon,"[1663195, 1625558, 2362044, 97576, 18307, 30082, 1465325]"
183011,Justice League: The Flashpoint Paradox,"[20746, 2878, 135651, 9013, 34947, 23680, 571562]"
594634,Close to the Horizon,"[1502016, 585494, 1322081, 28439, 4541, 16250, 49767]"
20874,Kin-dza-dza!,"[86689, 86664, 1190374, 86688, 240596, 385729, 99266]"
10674,Mulan,"[21702, 776, 14592, 15860, 7420, 51754, 15098]"
6715,The Cure,"[4787, 51214, 18750, 2958, 52374, 18070, 51215]"
2011,Persepolis,"[20710, 236016, 50, 10917, 43779, 43780, 585604]"
334533,Captain Fantastic,"[110, 1261400, 1024722, 18324, 146750, 1504947, 1447238]"
505262,My Hero Academia: Two Heroes,"[1325962, 225603, 227611, 91873, 1245094, 992869, 1324666]"
316029,The Greatest Showman,"[6968, 29222, 1812, 933238, 505710, 1716724, 1639847]"
296096,Me Before You,"[1223786, 237455, 47627, 4391, 74056, 1080542, 96841]"
47796,Mamma Roma,"[4421, 224811, 44860, 72473, 994410, 994411, 72476]"
3034,Young Frankenstein,"[3460, 8437, 29802, 1039, 9599, 29803, 9601]"
671,Harry Potter and the Philosopher's Stone,"[10980, 10989, 10990, 194, 10993, 4566, 1923]"
223,Rebecca,"[3359, 3360, 3361, 3362, 3363, 3364, 2438]"
17295,The Battle of Algiers,"[140996, 39953, 557864, 1077247, 557865, 1055191, 1077248]"
843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,"[26457, 1229071, 15761, 15831, 132354, 34982, 1229072]"
244001,Bo Burnham: What.,[115128]
32085,Vincent,[1905]
603692,John Wick: Chapter 4,"[6384, 1341, 137905, 6972, 2975, 129101, 6574]"
25364,Ace in the Hole,"[2090, 20418, 78304, 14975, 93622, 93623, 93624]"
938008,The Killer,"[63438, 3439595, 1624033, 2452392, 1113060, 1669141, 1503655]"
3083,Mr. Smith Goes to Washington,"[854, 30210, 4113, 30211, 30002, 3383, 8728]"
435129,The Breadwinner,"[1739118, 1363133, 59245, 1739124, 1739122, 1739123, 1739120]"
7984,In the Name of the Father,"[11856, 4935, 7056, 28743, 13328, 53515, 42642]"
7857,Amarcord,"[53464, 53461, 25780, 128062, 53463, 1884667, 5963]"
122906,About Time,"[93210, 53714, 2440, 2441, 234352, 1095524, 30083]"
20875,Operation Y and Other Shurik's Adventures,"[86690, 86691, 1190217, 86680, 86670, 86693, 124429]"
331482,Little Women,"[36592, 1373737, 10990, 1669125, 4784, 1190668, 5064]"
118340,Guardians of the Galaxy,"[73457, 8691, 543530, 12835, 51329, 72095, 12132]"
3870,1900,"[380, 16927, 24590, 34027, 55636, 13784, 34035]"
354857,Regular Show: The Movie,"[222169, 2, 1251102, 1215264, 28638, 111683, 58114]"
60243,A Separation,"[240240, 559566, 229933, 559567, 1589296, 41525, 559568]"
1402,The Pursuit of Happyness,"[2888, 120724, 9030, 1990, 14852, 29685, 198]"
194,Amélie,"[2405, 2406, 2407, 2409, 2410, 2408, 2411]"
585511,Luck,"[1684452, 11108, 6352, 2395, 1471841, 1488961, 235767]"
198,To Be or Not to Be,"[2491, 2492, 2493, 2494, 2495, 2496, 2497]"
31442,Ivan's Childhood,"[13709, 119567, 1190992, 90360, 2291670, 13708, 119568]"
949,Heat,"[5576, 380, 1158, 10127, 3197, 6200, 15851]"
752,V for Vendetta,"[524, 1331, 9029, 11275, 5049, 11276, 11277]"
11830,Tampopo,"[70626, 70627, 3899, 18056, 136879, 552542, 229407]"
24167,Two Women,"[16757, 3829, 3268, 99531, 225484, 45036, 25780]"
573164,An Egg Rescue,"[52745, 970753, 80737, 80738, 1872931, 1883473, 69865]"
210577,Gone Girl,"[880, 10882, 41686, 80602, 1308445, 21165, 11663]"
597,Titanic,"[6193, 204, 1954, 8534, 3713, 8535, 8536]"
313369,La La Land,"[30614, 54693, 113461, 14892, 18999, 1123299, 142263]"
548544,Invisible Life,"[2128873, 1787874, 10055, 114482, 2313558, 1172209, 932970]"
1892,Return of the Jedi,"[2, 3, 4, 3799, 6, 24343, 28235]"
712454,The Summit of the Gods,"[1505021, 1505020, 1573813, 1869367, 3152895, 24459, 1162714]"
804,Roman Holiday,"[1932, 8487, 11998, 11999, 12000, 12001, 12002]"
369557,Sing Street,"[1539216, 86232, 33394, 49735, 1007683, 1198869, 1570231]"
10997,Farewell My Concubine,"[69637, 65277, 643, 137917, 76913, 67765, 109436]"
579245,The Specials,"[1925, 89626, 1141, 2306129, 544681, 2306130, 2306132]"
16,Dancer in the Dark,"[47, 50, 52, 53, 6748, 2617, 6749]"
937278,A Man Called Otto,"[31, 1309844, 1365769, 1168097, 1286537, 3790695, 113373]"
1162,The Miracle Worker,"[10774, 15666, 15667, 15668, 15669, 27446, 101434]"
508943,Luca,"[1277188, 1774679, 2990400, 1874693, 52792, 2990412, 84407]"
180147,We Are the Nobles,"[116994, 936254, 144275, 1167727, 966683, 1907546, 1505938]"
13398,Tokyo Godfathers,"[117626, 117629, 40330, 217924, 89903, 553057, 1325881]"
16390,Scooby-Doo! and the Samurai Sword,"[16418, 15831, 15761, 86314, 11024, 24362, 1248]"
503314,Dragon Ball Super: Broly,"[90496, 124478, 122501, 85286, 1686, 115305, 20664]"
556901,Teen Titans Go! vs. Teen Titans,"[113916, 113919, 65640, 15762, 60227, 24362, 40173]"
49964,Where Is My Friend's House?,"[143153, 143154, 143155, 143156, 143157, 1890073, 1890075]"
11036,The Notebook,"[53714, 30614, 4800, 16896, 9880, 11148, 11006]"
3078,It Happened One Night,"[11492, 30155, 30156, 30157, 30158, 8729, 29263]"
1394,Nostalgia,"[1090481, 38127, 9031, 150825, 150826, 20948, 44104]"
827,Diabolique,"[2569, 12266, 12268, 12269, 12270, 12267, 2566]"
29455,Winter Light,"[6649, 8742, 6662, 2201, 3857, 569328, 127473]"
393,Kill Bill: Vol. 2,"[139, 141, 589, 147, 240171, 2536, 6585]"
83564,La luna,"[1260745, 929800, 1291314]"
48035,Ordet,"[142930, 47155, 142928, 142906, 142929, 578958, 142931]"
406785,Inner Workings,"[1340663, 1223658]"
404378,A Street Cat Named Bob,"[103351, 141892, 130977, 34257, 6692, 1211881, 32266]"
11293,Paper Moon,"[31070, 68890, 29803, 12296, 90844, 31005, 1811]"
3112,The Night of the Hunter,"[10158, 7632, 8828, 30537, 30538, 9111, 30539]"
43469,Shoeshine,"[71140, 550821, 550822, 589221, 233174]"
631,Sunrise: A Song of Two Humans,"[9087, 9088, 9089, 9090, 9091, 9092, 9093]"
301,Rio Bravo,"[4165, 4299, 4300, 4301, 4302, 4303, 4304]"
776305,Belle,"[3112441, 1668610, 1018944, 1615061, 2903486, 1167870, 1058058]"
379170,Sherlock: The Abominable Bride,"[71580, 7060, 1218303, 11278, 34546, 125660, 1244469]"
52629,El Infierno,"[7370, 76857, 7368, 955272, 146356, 7376, 1070128]"
25538,Yi Yi,"[143036, 143038, 143039, 143037, 103598, 555375, 555376]"
22596,Safety Last!,"[88953, 88954, 148377, 88958, 148378, 148423, 1172948]"
833,Umberto D.,"[12336, 224209, 12338, 12340, 12341, 12339, 1336866]"
803700,The Eight Mountains,"[509344, 1395660, 105868, 1570257, 3527073, 3527074, 3527075]"
275,Fargo,"[3910, 3905, 53, 884, 3911, 3907, 3906]"
430424,See You Up There,"[66957, 14606, 93532, 17498, 23671, 59373, 1909000]"
934,Rififi,"[14242, 11937, 14243, 14244, 39449, 14246, 1043503]"
801335,Girl in the Basement,"[21624, 106490, 4758, 2004111, 1457425, 2993645, 2604515]"
564427,Minha Vida em Marte,"[562161, 1185618, 84149, 1422042, 322458, 2183052, 1984150]"
381341,Perfect Strangers,"[7541, 586953, 146464, 1047948, 56843, 128748, 120832]"
505192,Shoplifters,"[123739, 100766, 1130611, 1977956, 1980043, 43663, 1116510]"
266856,The Theory of Everything,"[37632, 72855, 23458, 1639, 16358, 11207, 76944]"
56231,The Working Class Goes to Heaven,"[14276, 25810, 68406, 1031959, 27432, 1949006, 224434]"
152601,Her,"[73421, 1245, 9273, 108916, 73457, 59315, 28414]"
665,Ben-Hur,"[10017, 10019, 10020, 10022, 10023, 10018, 10024]"
391,A Fistful of Dollars,"[190, 16309, 14276, 16310, 16312, 14279, 16313]"
399174,Isle of Dogs,"[17419, 1726151, 12438, 819, 1532, 4785, 1714579]"
12903,Scooby-Doo! and the Goblin King,"[16418, 7570, 13472, 15761, 26485, 86314, 4201]"
235,Stand by Me,"[3033, 741, 3035, 3034, 2628, 1953, 3038]"
593,Solaris,"[1190206, 1190211, 8474, 8475, 1190992, 8476, 564897]"
24238,Mary and Max,"[3051, 1233, 8783, 22, 92731, 92732, 218000]"
265195,Wild Tales,"[69310, 19803, 141455, 1457004, 99113, 145025, 3618]"
1675,Day for Night,"[14061, 1653, 1650, 18766, 24499, 3591, 18765]"
726759,Tetris,"[1303037, 931253, 1466773, 1727213, 13014, 1679513, 11280]"
20873,The Diamond Arm,"[86680, 86681, 86682, 115996, 1189304, 1190345, 86685]"
45523,Louis C.K.: Hilarious,[52849]
2440,Joint Security Area,"[25001, 25002, 20738, 25003, 25004, 25005, 25006]"
453,A Beautiful Mind,"[934, 6161, 228, 6162, 290, 6164, 6163]"
581,Dances with Wolves,"[1269, 1581, 6804, 7853, 7862, 7863, 7866]"
726684,Miraculous World: Shanghai – The Legend of Ladydragon,"[1762588, 1558832, 1889718, 1758915, 1762591, 1762590, 1762589]"
445030,No Game No Life: Zero,"[1072774, 1254671, 233590, 1254260, 1468251, 202806, 9721]"
546554,Knives Out,"[8784, 16828, 224513, 8944, 335, 25129, 3051]"
86000,Always,"[932821, 240145, 528339, 109060, 1556940, 138527, 587632]"
10774,Network,"[29903, 6450, 8252, 3087, 10083, 66712, 13726]"
185789,Mulholland Dr.,"[15009, 3489, 15007, 15008, 5694, 15011, 9306]"
23160,Werckmeister Harmonies,"[1087, 17546, 3734, 89812, 85640, 402999, 591875]"
5511,Le Samouraï,"[15135, 27440, 43814, 43815, 35216, 20945, 54403]"
398924,A Bag of Marbles,"[1624976, 1624977, 73827, 39195, 41029, 28781, 1165008]"
16859,Kiki's Delivery Service,"[68470, 218144, 68472, 57736, 552598, 552599, 40453]"
367412,Whiplash,"[27104, 18999, 1451540, 1451545]"
293299,Feast,"[1340665, 176035, 989809, 60232, 186605, 1643257, 950773]"
32480,The Marquis of Grillo,"[45982, 4962, 1200785, 132476, 24608, 133755, 129535]"
16804,Departures,"[80863, 21658, 70626, 36074, 80864, 80865, 112861]"
11049,Interstella 5555,"[67923, 14598, 67926, 2649452, 1282160]"
887,The Best Years of Our Lives,"[13577, 13576, 13578, 7663, 13579, 10023, 11439]"
5924,Papillon,"[13565, 4483, 15666, 14062, 2516, 49356, 13263]"
545611,Everything Everywhere All at Once,"[1620, 690, 1381186, 20904, 8944, 1071151, 213001]"
14574,The Boy in the Striped Pyjamas,"[77996, 224188, 21657, 11207, 36669, 54014, 93839]"
777,Grand Illusion,"[11544, 11546, 8630, 4121, 11545, 11541, 11543]"
115,The Big Lebowski,"[1229, 1230, 884, 1231, 1232, 1233, 1241]"
359156,Don't Be Bad,"[509344, 1395660, 3203552, 1507975, 1902068, 126444, 1864294]"
113,"Spring, Summer, Fall, Winter... and Spring","[1048070, 1188, 4259, 117376, 4262, 4261, 4263]"
530254,The Witch: Part 1. The Subversion,"[2053219, 1294946, 93999, 1255881, 1787992, 572227, 146861]"
946,Letter from an Unknown Woman,"[3360, 10508, 14357, 14358, 14359, 14360, 14361]"
613,Downfall,"[2310, 5644, 680, 8796, 8797, 1086, 7803]"
779047,Us Again,[]
22843,Evangelion: 2.0 You Can (Not) Advance,"[77927, 40325, 83768, 9711, 77931, 77933, 20664]"
596,The Grapes of Wrath,"[4958, 8515, 8516, 8517, 8518, 8519, 8520]"
93,Anatomy of a Murder,"[854, 855, 856, 857, 860, 861, 862]"
9479,The Nightmare Before Christmas,"[531, 14541, 11514, 21282, 13243, 5129, 95758]"
33320,Millennium Actress,"[235332, 1680, 23988, 125618, 223309, 125617, 70120]"
89,Indiana Jones and the Last Crusade,"[3, 738, 656, 739, 655, 740, 741]"
152742,The Best Offer,"[118, 38941, 104632, 55636, 1133330, 25532, 17484]"
80379,Louis C.K.: Live at the Beacon Theater,[52849]
71157,Polisse,"[9005, 51508, 81054, 13688, 500341, 150901, 25340]"
200727,"Love, Rosie","[112561, 237455, 116263, 66442, 1325961, 74442, 1050248]"
58129,The Phantom Carriage,"[8741, 145692, 227405, 222682, 227406, 1170438, 1170439]"
24480,Partly Cloudy,"[1260745, 225986]"
744114,My Policeman,"[1052109, 2324569, 1244412, 18022, 4757, 3900, 1411379]"
2721,Z,"[2565, 18847, 1352, 20030, 17028, 27440, 24422]"
59440,Warrior,"[33192, 2524, 1733, 41421, 81685, 14721, 1018947]"
1018,Mulholland Drive,"[3489, 15007, 15009, 15008, 1236, 5694, 15011]"
579974,RRR,"[148037, 147023, 42803, 1108120, 145628, 585397, 56614]"
50759,An Autumn Afternoon,"[33135, 76976, 213479, 108018, 142405, 213480, 213481]"
1607,A Bronx Tale,"[380, 9046, 17917, 17918, 17919, 17920, 17921]"
